MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
60,57.0,21872,1,3,2,7,5,1996,1997,0.0,3,3,4.0,3.0,4.0,5.0,604,0.0,0,125,729,5,4.0,729,717,0,1446,0,1,2,1,3,1,3,6,7,1,3.0,1.0,2,406,3.0,3.0,2,264,22,0,0,0,0,0.0,0.0,0,8,2008,-1,11.852482639614784
20,85.0,10000,3,3,2,8,5,2006,2006,410.0,4,3,4.0,4.0,3.0,0.0,0,0.0,0,1588,1588,5,4.0,1588,0,0,1588,0,0,2,0,3,1,4,7,7,1,4.0,2.0,3,825,3.0,3.0,2,144,45,0,0,0,0,0.0,0.0,0,12,2007,1,12.472508090738135
60,74.0,10927,3,3,2,8,5,2005,2005,280.0,4,3,4.0,3.0,3.0,5.0,546,0.0,0,512,1058,5,4.0,1058,846,0,1904,1,0,2,1,3,1,5,8,7,1,4.0,3.0,2,736,3.0,3.0,2,179,60,0,0,0,0,0.0,0.0,0,6,2006,0,12.524526376648708
20,80.0,9600,3,3,2,7,6,1973,1973,320.0,3,3,3.0,3.0,1.0,4.0,916,0.0,0,326,1242,2,4.0,1242,0,0,1242,0,0,1,1,3,1,3,6,7,1,3.0,1.0,2,528,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,9,2007,1,12.253467203759936
45,58.0,6380,3,3,2,5,6,1922,1950,0.0,3,3,3.0,2.0,1.0,0.0,0,0.0,0,993,993,3,3.0,1048,0,0,1048,0,0,1,0,2,1,3,5,7,1,4.0,1.0,1,280,3.0,3.0,2,0,0,116,0,0,0,0.0,0.0,0,8,2006,1,11.907246054057593
80,55.0,10780,2,3,2,5,5,1976,1976,0.0,3,3,3.0,3.0,3.0,4.0,483,0.0,0,428,911,4,4.0,954,0,0,954,0,0,1,0,3,1,3,6,7,0,0.0,1.0,2,576,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2006,1,12.027878035828826
90,55.0,12640,2,3,2,6,5,1976,1976,0.0,3,3,3.0,3.0,4.0,2.0,936,1.0,396,396,1728,3,4.0,1728,0,0,1728,0,0,2,0,4,2,3,8,7,0,0.0,1.0,2,574,3.0,3.0,2,40,0,0,0,0,0,0.0,0.0,0,7,2006,0,11.924372644755941
50,51.0,6171,3,3,2,6,6,1925,1990,0.0,3,3,3.0,3.0,1.0,3.0,264,0.0,0,712,976,5,4.0,1160,448,0,1608,0,0,2,1,3,1,4,7,7,1,4.0,1.0,1,216,2.0,3.0,2,147,16,0,0,0,0,0.0,3.0,0,10,2009,1,12.058932966218926
80,78.0,12090,3,3,2,6,7,1984,2003,74.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,585,585,5,4.0,1140,728,0,1868,0,0,3,1,3,1,3,7,7,1,3.0,3.0,2,477,3.0,3.0,2,268,112,0,0,147,0,0.0,0.0,0,1,2007,-1,11.87465935722136
60,64.0,8320,3,3,2,7,5,2004,2004,0.0,4,3,4.0,3.0,1.0,5.0,490,0.0,0,280,770,5,4.0,770,812,0,1582,0,0,2,1,3,1,4,6,7,0,0.0,2.0,2,520,3.0,3.0,2,0,45,0,0,0,0,0.0,0.0,0,9,2008,-1,11.930029799227896
190,60.0,9873,3,3,2,4,5,1970,1970,160.0,3,3,3.0,3.0,3.0,4.0,789,0.0,0,171,960,3,4.0,960,0,0,960,1,0,1,0,3,1,3,6,7,0,0.0,1.0,2,576,3.0,3.0,2,0,288,0,0,0,0,0.0,0.0,0,5,2006,1,12.007031818759817
70,120.0,13728,3,3,2,6,7,1935,1986,0.0,3,3,3.0,3.0,1.0,2.0,626,0.0,0,501,1127,5,4.0,1236,872,0,2108,0,0,2,0,4,1,4,7,7,2,3.0,1.0,2,540,3.0,3.0,2,0,0,0,0,90,0,0.0,0.0,0,7,2008,-1,12.19912721769695
60,64.0,8633,3,3,2,6,5,2005,2005,0.0,4,3,4.0,3.0,1.0,5.0,193,0.0,0,545,738,5,4.0,738,738,0,1476,1,0,2,1,3,1,4,7,7,0,0.0,3.0,2,540,3.0,3.0,2,100,35,0,0,0,0,0.0,0.0,0,2,2009,-1,11.830713470164808
50,59.0,5310,3,3,2,6,8,1910,2003,0.0,3,4,3.0,2.0,1.0,0.0,0,0.0,0,485,485,4,4.0,1001,634,0,1635,0,0,1,0,2,1,4,5,7,0,0.0,1.0,1,255,2.0,3.0,2,394,0,0,0,0,0,0.0,0.0,0,6,2006,1,11.931612098632472
20,93.0,9382,2,3,2,7,5,1999,2000,125.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1468,1468,5,4.0,1479,0,0,1479,0,0,2,0,3,1,4,6,7,0,0.0,2.0,2,577,3.0,3.0,2,120,25,0,0,0,0,0.0,0.0,0,7,2008,0,12.160028707028767
60,75.0,8004,2,3,2,8,5,2009,2009,110.0,4,3,4.0,3.0,1.0,5.0,544,0.0,0,288,832,5,4.0,832,1103,0,1935,1,0,2,1,3,1,3,8,7,0,0.0,3.0,2,552,3.0,3.0,2,0,150,0,0,0,0,0.0,0.0,0,12,2009,-1,12.330368978503007
30,153.0,4118,2,3,1,4,4,1941,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,693,693,2,3.0,693,0,0,693,0,0,1,0,2,1,2,4,7,0,0.0,0.0,0,0,0.0,0.0,0,0,20,0,0,0,0,0.0,0.0,0,3,2006,-1,9.680923449756063
20,81.0,9672,3,3,2,6,5,1984,1985,0.0,3,3,4.0,3.0,1.0,5.0,338,0.0,0,702,1040,3,4.0,1097,0,0,1097,0,0,2,0,3,1,3,6,7,0,0.0,1.0,2,480,3.0,3.0,2,0,0,0,0,0,0,0.0,4.0,0,5,2010,-1,11.66819332319966
20,80.0,8700,3,3,2,5,6,1963,1963,148.0,3,4,3.0,3.0,2.0,4.0,776,0.0,0,344,1120,4,4.0,1128,0,0,1128,1,0,2,0,3,1,3,6,7,0,0.0,2.0,2,525,3.0,3.0,2,192,20,123,0,0,0,0.0,3.0,0,12,2008,1,12.159182751269553
20,86.0,13286,2,3,2,9,5,2007,2008,340.0,5,3,5.0,3.0,1.0,5.0,1234,0.0,0,464,1698,5,4.0,1698,0,0,1698,1,0,2,0,3,1,5,8,7,1,4.0,3.0,3,768,3.0,3.0,2,327,64,0,0,0,0,0.0,0.0,0,2,2009,-1,12.564963780878948
60,43.0,10667,1,3,2,7,6,1996,1996,0.0,4,3,4.0,3.0,3.0,5.0,385,4.0,344,70,799,5,4.0,827,834,0,1661,1,0,2,1,3,1,4,6,7,1,3.0,2.0,2,550,3.0,3.0,2,158,61,0,0,0,0,0.0,0.0,0,4,2009,0,12.26434155365415
120,37.0,4435,3,3,2,6,5,2003,2003,170.0,4,3,4.0,3.0,3.0,5.0,686,0.0,0,162,848,5,4.0,848,0,0,848,1,0,1,0,1,1,4,3,7,0,0.0,3.0,2,420,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,3,2008,1,12.061211417319942
60,74.0,8834,3,3,2,9,5,2004,2005,216.0,4,3,5.0,3.0,1.0,5.0,1170,0.0,0,292,1462,5,4.0,1462,762,0,2224,1,0,2,1,4,1,5,10,7,1,4.0,3.0,3,738,3.0,3.0,2,184,0,0,0,0,0,0.0,0.0,0,6,2009,1,12.865648972822996
160,21.0,1533,3,3,2,4,6,1970,2008,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,546,546,3,4.0,798,546,0,1344,0,0,1,1,3,1,3,6,7,1,3.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2009,-1,11.054467181595362
20,67.0,10083,3,3,2,7,5,2003,2003,0.0,4,3,4.0,3.0,1.0,5.0,833,0.0,0,343,1176,5,4.0,1200,0,0,1200,1,0,2,0,2,1,4,5,7,0,0.0,2.0,2,555,3.0,3.0,2,0,41,0,0,0,0,0.0,0.0,0,8,2009,1,12.302927152474762
60,84.03980099502488,16659,2,3,2,7,7,1977,1994,34.0,3,3,3.0,3.0,1.0,4.0,795,0.0,0,0,795,2,4.0,1468,795,0,2263,1,0,2,1,3,1,4,9,7,1,3.0,3.0,2,539,3.0,3.0,2,0,250,0,0,0,0,0.0,0.0,0,3,2006,0,12.367340793126296
50,80.0,17120,3,3,2,4,4,1959,1959,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,4.0,1120,468,0,1588,0,0,2,0,4,1,3,7,5,1,4.0,3.0,2,680,3.0,3.0,0,0,59,0,0,0,0,0.0,0.0,0,7,2008,1,12.043141856472513
120,40.0,4671,2,3,2,8,5,1988,1989,0.0,4,3,4.0,3.0,2.0,5.0,767,0.0,0,461,1228,4,4.0,1228,0,0,1228,1,0,2,0,2,1,4,5,7,1,4.0,3.0,2,472,3.0,3.0,2,168,120,0,0,0,0,0.0,0.0,0,10,2008,1,12.320342929658134
20,43.0,13568,1,3,2,5,5,1995,1995,0.0,3,3,4.0,3.0,1.0,4.0,716,0.0,0,274,990,5,4.0,990,0,0,990,0,1,1,0,3,1,3,5,7,0,0.0,1.0,2,576,3.0,3.0,2,224,0,0,0,0,0,0.0,0.0,0,7,2006,-1,11.698147883100313
